STATE,LIBNAME,ADDRESS,CITY,ZIP,CNTY,SQ_FEET,HOURS,WKS_OPEN,LONGITUD,LATITUDE
AL,ATHENS - LIMESTONE PUBLIC LIBRARY,405 EAST SOUTH STREET,ATHENS,35611,LIMESTONE,10000,2318,50,-86.963939,34.7997
AL,DECATUR PUBLIC LIBRARY,504 CHERRY STREET NE,DECATUR,35602,MORGAN,26000,3328,52,-86.981692,34.6071
AL,HARTSELLE - WILLIAM BRADFORD HUIE PUBLIC LIBRARY,152 SPARKMAN STREET NW,HARTSELLE,35640,MORGAN,5500,2352,52,-86.934995,34.44423
AL,LAWRENCE COUNTY PUBLIC LIBRARY,401 COLLEGE STREET,MOULTON,35650,LAWRENCE,5000,2080,52,-87.29446,34.47587
AL,TOWN CREEK BRANCH LIBRARY,1851 ALABAMA HWY 20,TOWN CREEK,35672,LAWRENCE,1000,832,52,-87.418852,34.681474
AL,BALDWIN COUNTY LIBRARY COOPERATIVE,22251 PALMER STREET,ROBERTSDALE,36567,BALDWIN,7600,2392,52,-87.716869,30.54952
AL,BALDWIN COUNTY LIBRARY COOPERATIVE - BOOKMOBILE,22251 PALMER STREET,ROBERTSDALE,36567,BALDWIN,-3,1040,52,-87.716869,30.549529
AL,DAPHNE PUBLIC LIBRARY,2607 U.S. HIGHWAY 98,DAPHNE,36526,BALDWIN,20988,2815,52,-87.881612,30.59568
AL,FAIRHOPE PUBLIC LIBRARY,501 FAIRHOPE AVENUE,FAIRHOPE,36532,BALDWIN,39600,2532,52,-87.901851,30.52306
AL,FOLEY PUBLIC LIBRARY,319 EAST LAUREL AVENUE,FOLEY,36535,BALDWIN,21000,3338,52,-87.679613,30.40637
AL,BAY MINETTE PUBLIC LIBRARY,205 WEST SECOND STREET,BAY MINETTE,36507,BALDWIN,12200,2600,52,-87.776117,30.88258
AL,LOXLEY PUBLIC LIBRARY,1001 EAST LOXLEY AVENUE,LOXLEY,36551,BALDWIN,1678,1350,52,-87.752881,30.61993
AL,ROBERTSDALE PUBLIC LIBRARY,18301 PENNSYLVANIA STREET,ROBERTSDALE,36567,BALDWIN,2000,2704,52,-87.71341,30.55299
AL,GULF SHORES - THOMAS B. NORTON PUBLIC LIBRARY,221 WEST 19TH AVENUE,GULF SHORES,36542,BALDWIN,9000,2548,52,-87.69243,30.27247
AL,ADAMSVILLE PUBLIC LIBRARY,4825 MAIN STREET,ADAMSVILLE,35005,JEFFERSON,4759,2295,51,-86.953238,33.60013
AL,BESSEMER PUBLIC LIBRARY,400 19TH STREET N,BESSEMER,35020,JEFFERSON,28657,2750,52,-86.954666,33.4032
AL,MOUNTAIN BROOK - EMMET O'NEAL LIBRARY,50 OAK STREET,MOUNTAIN BROOK,35213,JEFFERSON,40500,3250,52,-86.755554,33.50099
AL,FAIRFIELD - WALTER J. HANNA MEMORIAL LIBRARY,4615 GARY AVENUE,FAIRFIELD,35064,JEFFERSON,11410,4992,50,-86.915247,33.49128
AL,FULTONDALE PUBLIC LIBRARY,1015 OLD WALKERS CHAPEL ROAD,FULTONDALE,35068,JEFFERSON,6595,2510,52,-86.798343,33.60846
AL,GARDENDALE - MARTHA MOORE PUBLIC LIBRARY,995 MT. OLIVE ROAD,GARDENDALE,35071,JEFFERSON,7730,2656,52,-86.818643,33.6506
AL,GRAYSVILLE PUBLIC LIBRARY,315 SOUTH MAIN STREET,GRAYSVILLE,35073,JEFFERSON,4800,2150,52,-86.973327,33.62663
AL,HOMEWOOD PUBLIC LIBRARY,1721 OXMOOR ROAD,HOMEWOOD,35209,JEFFERSON,49627,3271,52,-86.795368,33.47552
AL,HOOVER PUBLIC LIBRARY,200 MUNICIPAL DRIVE,HOOVER,35216,JEFFERSON,85000,3409,52,-86.80588,33.3878
AL,HUEYTOWN PUBLIC LIBRARY,1372 HUEYTOWN ROAD,HUEYTOWN,35023,JEFFERSON,10000,2270,52,-86.997617,33.4491
AL,IRONDALE PUBLIC LIBRARY,105 SOUTH 20TH STREET,IRONDALE,35210,JEFFERSON,8000,2384,52,-86.706714,33.5379
AL,LEEDS - JANE CULBRETH LIBRARY,8104 PARKWAY DRIVE,LEEDS,35094,JEFFERSON,5000,1968,52,-86.561834,33.5398
AL,MIDFIELD PUBLIC LIBRARY,400 BRELAND DRIVE,MIDFIELD,35228,JEFFERSON,2800,2224,48,-86.915611,33.4576
AL,PLEASANT GROVE PUBLIC LIBRARY,501 PARK ROAD,PLEASANT GROVE,35127,JEFFERSON,4056,2392,52,-86.970232,33.49061
AL,TARRANT PUBLIC LIBRARY,1143 FORD AVENUE,TARRANT,35217,JEFFERSON,4500,2241,52,-86.770589,33.58359
AL,TRUSSVILLE PUBLIC LIBRARY,201 PARKWAY DRIVE,TRUSSVILLE,35173,JEFFERSON,12200,2980,52,-86.604659,33.62651
AL,VESTAVIA HILLS PUBLIC LIBRARY,1112 MONTGOMERY HIGHWAY,VESTAVIA HILLS,35216,JEFFERSON,16500,3324,52,-86.78852,33.4369
AL,WARRIOR PUBLIC LIBRARY,101 FIRST STREET,WARRIOR,35180,JEFFERSON,1800,2548,52,-86.807909,33.8134
AL,BIRMINGHAM PUBLIC - AVONDALE REGIONAL LIBRARY,509 40TH STREET SOUTH,BIRMINGHAM,35222,JEFFERSON,13000,3224,52,-86.77394,33.52049
AL,BIRMINGHAM PUBLIC - CENTRAL DOWNTOWN LIBRARY,2100 PARK PLACE,BIRMINGHAM,35203,JEFFERSON,229800,3224,52,-86.80784,33.52058
AL,BIRMINGHAM PUBLIC - EAST ENSLEY BRANCH,900 14TH STREET - ENSLEY,BIRMINGHAM,35218,JEFFERSON,4000,910,52,-86.889256,33.51512
AL,BIRMINGHAM PUBLIC - EAST LAKE BRANCH,5 OPORTO-MADRID BLVD. SOUTH,BIRMINGHAM,35206,JEFFERSON,6000,1850,52,-86.727658,33.56058
AL,BIRMINGHAM PUBLIC - EASTWOOD BRANCH,4500 MONTEVALLO ROAD,BIRMINGHAM,35210,JEFFERSON,2400,3016,52,-86.727178,33.51996
AL,BIRMINGHAM PUBLIC - ENSLEY BRANCH,"1201 25TH STREET, ENSLEY",BIRMINGHAM,35218,JEFFERSON,6000,1924,52,-86.893697,33.50415
AL,BIRMINGHAM PUBLIC - FIVE POINTS WEST BRANCH,4812 AVENUE W,BIRMINGHAM,35208,JEFFERSON,30000,3224,52,-86.873265,33.49323
AL,BIRMINGHAM PUBLIC - INGLENOOK BRANCH,4100 40TH TERRACE NORTH,BIRMINGHAM,35217,JEFFERSON,2082,910,52,-86.776613,33.56209
AL,BIRMINGHAM PUBLIC - NORTH AVONDALE BRANCH,501 43RD STREET NORTH,BIRMINGHAM,35222,JEFFERSON,4250,1872,52,-86.772725,33.53147
AL,BIRMINGHAM PUBLIC - NORTH BIRMINGHAM REGIONAL BRANCH,2501 31ST AVENUE NORTH,BIRMINGHAM,35207,JEFFERSON,14000,3224,52,-86.81972,33.55236
AL,BIRMINGHAM PUBLIC - POWDERLY BRANCH,3301 JEFFERSON AVENUE SW,BIRMINGHAM,35221,JEFFERSON,5082,2000,52,-86.887658,33.46385
AL,BIRMINGHAM PUBLIC - PRATT CITY BRANCH,1100 HIBERNIAN STREET,BIRMINGHAM,35214,JEFFERSON,5082,2808,52,-86.878319,33.54085
AL,BIRMINGHAM PUBLIC - SLOSSFIELD BRANCH,"1916 25TH COURT, NORTH",BIRMINGHAM,35234,JEFFERSON,3600,1924,52,-86.825633,33.54391
AL,BIRMINGHAM PUBLIC - SMITHFIELD BRANCH,18TH AVENUE WEST,BIRMINGHAM,35204,JEFFERSON,8100,2808,52,-86.837017,33.514
AL,BIRMINGHAM PUBLIC - SOUTHSIDE BRANCH,1814 11TH AVENUE SOUTH,BIRMINGHAM,35205,JEFFERSON,8000,2808,52,-86.798842,33.49942
AL,BIRMINGHAM PUBLIC - SPRINGVILLE ROAD REGIONAL BRANCH,1224 OLD SPRINGVILLE ROAD,BIRMINGHAM,35215,JEFFERSON,17100,3224,52,-86.676091,33.61603
AL,BIRMINGHAM PUBLIC - TITUSVILLE BRANCH,26TH AVENUE SW,BIRMINGHAM,35211,JEFFERSON,9000,2808,52,-86.833121,33.49157
AL,BIRMINGHAM PUBLIC - WEST END BRANCH,1348 TUSCALOOSA AVE. SW,BIRMINGHAM,35211,JEFFERSON,8000,2808,52,-86.854397,33.4926
AL,BIRMINGHAM PUBLIC - WOODLAWN BRANCH,5709 FIRST AVENUE NORTH,BIRMINGHAM,35212,JEFFERSON,6500,1924,52,-86.750233,33.5421
AL,BIRMINGHAM PUBLIC - WYLAM BRANCH,"4300 7TH AVENUE, WYLAM",BIRMINGHAM,35224,JEFFERSON,3100,1924,52,-86.919923,33.50572
AL,FORT PAYNE - DEKALB COUNTY PUBLIC LIBRARY,504 GRAND AVENUE NW,FORT PAYNE,35967,DEKALB,10193,2310,49,-85.720235,34.44492
AL,HENAGAR PUBLIC LIBRARY,17163 ALABAMA HWY 75 N,HENAGAR,35978,DEKALB,-1,2200,49,-85.742233,34.64011
AL,FORT PAYNE - DEKALB COUNTY BOOKMOBILE,504 GRAND AVENUE NW,FORT PAYNE,35967,DEKALB,-3,500,49,-85.720235,34.444927
AL,COLLINSVILLE PUBLIC LIBRARY,151 MAIN STREET,COLLINSVILLE,35961,DEKALB,3000,1396,52,-85.859286,34.263165
AL,GERALDINE PUBLIC LIBRARY,13543 ALABAMA HIGHWAY 227,GERALDINE,35974,DEKALB,832,2028,52,-86.024644,34.36257
AL,RAINSVILLE PUBLIC LIBRARY,941 EAST MAIN STREET,RAINSVILLE,35986,DEKALB,9100,2652,52,-85.82901,34.48679
AL,ESCAMBIA COUNTY COOPERATIVE LIBRARY SYSTEM,700 EAST CHURCH STREET,ATMORE,36502,ESCAMBIA,360,1820,52,-87.485677,31.02261
AL,ATMORE PUBLIC LIBRARY,700 E. CHURCH STREET,ATMORE,36502,ESCAMBIA,15000,2708,52,-87.485677,31.02261
AL,BREWTON PUBLIC LIBRARY,206 WEST JACKSON STREET,BREWTON,36426,ESCAMBIA,7459,2252,52,-87.070522,31.12027
AL,FLOMATON PUBLIC LIBRARY,436 HOUSTON STREET,FLOMATON,36441,ESCAMBIA,9324,2450,52,-87.26227,31.001743
AL,GADSDEN - ETOWAH COUNTY PUBLIC LIBRARY,254 COLLEGE STREET,GADSDEN,35901,ETOWAH,50000,2808,52,-86.009857,34.01248
AL,GADSDEN - ETOWAH COUNTY PUBLIC - EAST GADSDEN BRANCH,921 WILSON AVENUE,GADSDEN,35903,ETOWAH,1600,2080,52,-85.974665,34.0056
AL,HOYT WARSHAM ALABAMA CITY BRANCH LIBRARY,2700 WEST MEIGHAN BLVD,GADSDEN,35904,ETOWAH,2500,2080,52,-86.045362,34.022574
AL,ATTALLA - ETOWAH COUNTY PUBLIC LIBRARY,604 NORTH 4TH STREET,ATTALLA,35954,ETOWAH,2500,2392,52,-86.08743,34.02416
AL,RAINBOW CITY PUBLIC LIBRARY,3702 RAINBOW DRIVE,RAINBOW CITY,35906,ETOWAH,10508,2758,52,-86.059341,33.94185
AL,DEMOPOLIS PUBLIC LIBRARY,211 E. WASHINGTON STREET,DEMOPOLIS,36732,MARENGO,19980,1921,52,-87.836155,32.51734
AL,MARENGO COUNTY PUBLIC LIBRARY,210 NORTH SHILOH STREET,LINDEN,36748,MARENGO,2300,1757,52,-87.796398,32.307396
AL,MARSHALL COUNTY COOPERATIVE LIBRARY,600 COLLEGE STREET SUITE 100,ALBERTVILLE,35950,MARSHALL,-3,1520,52,-86.210157,34.257263
AL,ARAB PUBLIC LIBRARY,325 2ND STREET NW,ARAB,35016,MARSHALL,7691,2210,52,-86.49695,34.32038
AL,BOAZ PUBLIC LIBRARY,404 THOMAS AVE.,BOAZ,35957,MARSHALL,22650,3016,52,-86.161797,34.20079
AL,GUNTERSVILLE PUBLIC LIBRARY,1240 O'BRIG AVENUE,GUNTERSVILLE,35976,MARSHALL,14900,2290,52,-86.302149,34.34911
AL,ALBERTVILLE PUBLIC LIBRARY,200 JACKSON STREET,ALBERTVILLE,35950,MARSHALL,19536,2180,52,-86.203086,34.26443
AL,HARRISON REGIONAL LIBRARY SYSTEM,50 LESTER STREET,COLUMBIANA,35051,SHELBY,6997,2340,52,-86.607628,33.18538
AL,HARPERSVILLE PUBLIC LIBRARY,39397 HIGHWAY 25,HARPERSVILLE,35078,SHELBY,500,1404,52,-86.431211,33.35281
AL,WESTOVER PUBLIC LIBRARY,3312 WESTOVER ROAD,WESTOVER,35147,SHELBY,225,2340,52,-86.530479,33.43831
AL,ALABASTER - ALBERT L. SCOTT LIBRARY,100 9TH STREET N.W.,ALABASTER,35007,SHELBY,6400,3033,52,-86.82663,33.24435
AL,CALERA PUBLIC LIBRARY,9700 HIGHWAY 25,CALERA,35040,SHELBY,3200,3016,52,-86.76935,33.09693
AL,COLUMBIANA PUBLIC LIBRARY,50 LESTER STREET,COLUMBIANA,35051,SHELBY,3300,2600,52,-86.607628,33.18538
AL,HELENA - JANE B. HOLMES PUBLIC LIBRARY,230 TUCKER ROAD,HELENA,35080,SHELBY,6600,2435,52,-86.842523,33.2897
AL,VINCENT - LALLOUSE MCGRAW PUBLIC LIBRARY,42860 HIGHWAY 25,VINCENT,35178,SHELBY,1500,2236,52,-86.416809,33.40527
AL,PARNELL MEMORIAL LIBRARY,277 PARK DRIVE,MONTEVALLO,35115,SHELBY,12375,2189,52,-86.861002,33.10291
AL,PELHAM PUBLIC LIBRARY,3160 PELHAM PARKWAY,PELHAM,35124,SHELBY,12000,2958,52,-86.810842,33.28794
AL,WILSONVILLE - VERNICE STOUDENMIRE LIBRARY,9905 NORTH MAIN STREET,WILSONVILLE,35186,SHELBY,900,1300,52,-86.506998,33.22778
AL,NORTH SHELBY COUNTY LIBRARY,5521 CAHABA VALLEY ROAD,BIRMINGHAM,35242,SHELBY,26000,2704,52,-86.681969,33.4042
AL,ALICEVILLE PUBLIC LIBRARY,416 THIRD AVENUE NE,ALICEVILLE,35442,PICKENS,3900,1788,52,-88.147839,33.12936
AL,CARROLLTON PUBLIC LIBRARY,225 COMMERCE AVENUE,CARROLLTON,35447,PICKENS,4635,1351,42,-88.09437,33.2571
AL,GORDO - RUTH HOLLIMAN MEMORIAL PUBLIC LIBRARY,287 MAIN STREET SOUTH,GORDO,35466,PICKENS,2800,1422,27,-87.903085,33.31819
AL,REFORM PUBLIC LIBRARY,302 FIRST STREET SOUTH,REFORM,35481,PICKENS,3815,2080,52,-88.015961,33.3767
AL,ST. CLAIR COUNTY LIBRARY,139 5TH AVENUE,ASHVILLE,35953,ST. CLAIR,1440,2080,52,-86.252711,33.83726
AL,ASHVILLE PUBLIC LIBRARY,196 SIXTH AVENUE,ASHVILLE,35953,ST. CLAIR,1873,1560,52,-86.253868,33.8365
AL,MOODY - DORIS STANLEY MEMORIAL LIBRARY,1515 BOOKMARK LANE,MOODY,35004,ST. CLAIR,2800,2000,50,-86.485327,33.59208
AL,ODENVILLE PUBLIC LIBRARY,200 ALABAMA STREET,ODENVILLE,35120,ST. CLAIR,3150,1820,52,-86.396318,33.68291
AL,PELL CITY PUBLIC LIBRARY,1923 1ST AVENUE NORTH,PELL CITY,35125,ST. CLAIR,5400,2652,52,-86.285981,33.5872
AL,YORK - HIGHTOWER MEMORIAL LIBRARY,602 2ND AVENUE,YORK,36925,SUMTER,-1,1135,52,-88.296343,32.4864
AL,LIVINGSTON - RUBY PICKENS TARTT PUBLIC LIBRARY,206 MONROE ST.,LIVINGSTON,35470,SUMTER,6000,2210,52,-88.189306,32.5843
AL,ANNISTON AND CALHOUN COUNTY PUBLIC LIBRARY,108 EAST 10TH STREET,ANNISTON,36202,CALHOUN,33000,2868,52,-85.828184,33.65709
AL,ANNISTON AND CALHOUN  COUNTY - CARVER BRANCH,722 W. 14TH STREET,ANNISTON,36201,CALHOUN,2000,1940,52,-85.838535,33.66233
AL,ANNISTON AND CALHOUN COUNTY - BOOKMOBILE,108 EAST 10TH STREET,ANNISTON,36202,CALHOUN,-3,502,39,-85.828184,33.657096
AL,JACKSONVILLE PUBLIC LIBRARY,200 PELHAM ROAD SOUTH,JACKSONVILLE,36265,CALHOUN,4702,2600,52,-85.761243,33.81522
AL,PIEDMONT PUBLIC LIBRARY,106 NORTH MAIN STREET,PIEDMONT,36272,CALHOUN,3600,2050,50,-85.613567,33.92345
AL,AKRON PUBLIC LIBRARY,207 FIRST AVENUE SOUTH,AKRON,35441,HALE,900,832,50,-87.722532,32.84956
AL,ASHFORD BRANCH LIBRARY,305 SIXTH AVENUE,ASHFORD,36312,HOUSTON,1000,1300,52,-85.23421,31.18159
AL,DOTHAN - ROSSIE PURCELL  BRANCH PUBLIC LIBRARY,200 SOUTH MAIN STREET,COLUMBIA,36319,HOUSTON,1000,780,52,-85.111794,31.29147
AL,DOTHAN / HOUSTON-LOVE MEMORIAL LIBRARY,212 WEST BURDESHAW STREET,DOTHAN,36302,HOUSTON,36000,3432,52,-85.394347,31.22795
AL,DOTHAN / HOUSTON-LOVE MEMORIAL LIBRARY BOOKMOBILE,212 WEST BURDESHAW STREET,DOTHAN,36302,HOUSTON,-3,1400,52,-85.394347,31.227955
AL,BLOUNTSVILLE PUBLIC LIBRARY,65 CHESTNUT STREET,BLOUNTSVILLE,35031,BLOUNT,2000,2496,51,-86.589984,34.07894
AL,CHEROKEE PUBLIC LIBRARY,118 CHURCH STREET,CHEROKEE,35616,COLBERT,3060,1040,52,-87.972203,34.756
AL,BRENT - CENTREVILLE PUBLIC LIBRARY,20 LIBRARY STREET,CENTREVILLE,35042,BIBB,5000,1872,52,-87.150862,32.94501
AL,CHILTON - CLANTON PUBLIC LIBRARY,100 FIRST AVENUE,CLANTON,35045,CHILTON,42299,2650,50,-86.624538,32.84072
AL,CHILTON - CLANTON PUBLIC - JEMISON BRANCH LIBRARY,24568 US HIGHWAY 31,JEMISON,35085,CHILTON,1800,2000,50,-86.744404,32.96071
AL,CHILTON - CLANTON PUBLIC - MAPLESVILLE BRANCH,9400 MAIN STREET,MAPLESVILLE,36750,CHILTON,2500,2000,40,-86.873212,32.78327
AL,CHILTON - CLANTON PUBLIC - THORSBY BRANCH,21060 US HIGHWAY 31,THORSBY,35171,CHILTON,540,2000,50,-86.713378,32.91346
AL,CHOCTAW COUNTY PUBLIC LIBRARY,124 NORTH ACADEMY AVENUE,BUTLER,36904,CHOCTAW,7500,1500,50,-88.220066,32.09019
AL,CHOCTAW COUNTY PUBLIC - GILBERTOWN BRANCH,251 COLLEGE STREET,GILBERTOWN,36908,CHOCTAW,-1,1536,48,-88.313401,31.87288
AL,CHOCTAW COUNTY PUBLIC - SILAS BRANCH,130 INDIAN WAY,SILAS,36919,CHOCTAW,3120,750,50,-88.327869,31.76811
AL,CITRONELLE MEMORIAL LIBRARY,7855 STATE STREET,CITRONELLE,36522,MOBILE,5200,1560,52,-88.228948,31.09091
AL,GROVE HILL PUBLIC LIBRARY,108 DUBOSE AVENUE,GROVE HILL,36451,CLARKE,7431,1716,52,-87.775112,31.70534
AL,HUNTSVILLE PUBLIC - BESSIE K. RUSSELL BRANCH,3011-C SPARKMAN DRIVE,HUNTSVILLE,35810,MADISON,2000,2288,52,-86.609953,34.76166
AL,HUNTSVILLE PUBLIC - ELEANOR E. MURPHY BRANCH,7910 CHARLOTTE DRIVE,HUNTSVILLE,35802,MADISON,3300,3043,52,-86.572824,34.66024
AL,GURLEY PUBLIC LIBRARY,225 WALKER STREET,GURLEY,35748,MADISON,3000,1847,52,-86.371853,34.69616
AL,HUNTSVILLE PUBLIC - MADISON BRANCH LIBRARY,130 PLAZA DRIVE,MADISON,35758,MADISON,15000,3251,52,-86.744321,34.70801
AL,HUNTSVILLE PUBLIC - ELIZABETH CARPENTER PUBLIC LIBRARY,5496 MAIN STREET,NEW HOPE,35760,MADISON,1950,2080,52,-86.394292,34.53672
AL,HUNTSVILLE PUBLIC - TRIANA BRANCH,280 ZIERDT ROAD,MADISON,35756,MADISON,850,2808,52,-86.736875,34.586936
AL,HUNTSVILLE - MADISON COUNTY PUBLIC LIBRARY BOOKMOBILE,915 MONROE STREET,HUNTSVILLE,35804,MADISON,-3,2000,52,-86.590277,34.723362
AL,HUNTSVILLE PUBLIC - BAILEY COVE BRANCH LIBRARY,1409 WEATHERLY PLAZA,HUNTSVILLE,35803,MADISON,9990,3228,52,-86.540386,34.6439
AL,"HUNTSVILLE PUBLIC - DR. RICHARD SHOWERS, SR. LIBRARY",4600 BLUE SPRING ROAD,HUNTSVILLE,35810,MADISON,3000,2396,52,-86.59861,34.78332
AL,HUNTSVILLE PUBLIC - TILLMAN HILL BRANCH,131 KNOWLEDGE DRIVE,HAZEL GREEN,35750,MADISON,5000,1652,52,-86.57297,34.9342
AL,HUNTSVILLE PUBLIC - MONROVIA BRANCH LIBRARY,254 ALLEN DRAKE ROAD,HUNTSVILLE,35806,MADISON,5000,1772,52,-86.71512,34.81194
AL,HUNTSVILLE - MADISON COUNTY PUBLIC LIBRARY,915 MONROE STREET,HUNTSVILLE,35804,MADISON,123000,3436,52,-86.590277,34.72336
AL,HUNTSVILLE PUBLIC - OSCAR MASON BRANCH,149 MASON COURT,HUNTSVILLE,35805,MADISON,1428,1912,52,-86.605361,34.72734
AL,"EUTAW - JAMES C. POOLE, JR. MEMORIAL LIIBRARY",420 PRAIRIE AVENUE,EUTAW,35462,GREENE,6201,1849,52,-87.88783,32.84269
AL,GREENVILLE - BUTLER COUNTY PUBLIC LIBRARY,309 FORT DALE STREET,GREENVILLE,36037,BUTLER,13777,2400,52,-86.626174,31.8319
AL,HALE COUNTY LIBRARY,1103 MAIN STREET,GREENSBORO,36744,HALE,2378,1611,52,-87.592238,32.70406
AL,CHICKASAW - INA PULLEN SMALLWOOD MEMORIAL LIBRARY,224 GRANT STREET,CHICKASAW,36671,MOBILE,5979,1820,52,-88.077919,30.77059
AL,JACKSON - WHITE SMITH MEMORIAL LIBRARY,213 COLLEGE AVENUE,JACKSON,36451,CLARKE,10000,2104,52,-87.893736,31.51237
AL,MARION - PERRY COUNTY PUBLIC LIBRARY,202 WASHINGTON STREET,MARION,36756,PERRY,2100,1500,50,-87.31907,32.63421
AL,WOODVILLE PUBLIC LIBRARY,26 VENSON STREET,WOODVILLE,35776,JACKSON,3643,1560,52,-86.274704,34.62723
AL,CITY OF BAYOU LA BATRE PUBLIC LIBRARY,12747 PADGETT SWITCH ROAD,IRVINGTON,36544,MOBILE,3500,2000,50,-88.241606,30.4252
AL,SCOTTSBORO PUBLIC LIBRARY,1002 SOUTH BROAD STREET,SCOTTSBORO,35768,JACKSON,8500,2496,52,-86.035173,34.65779
AL,ONEONTA PUBLIC LIBRARY,221 SECOND STREET SOUTH,ONEONTA,35121,BLOUNT,8000,2430,52,-86.475671,33.9445
AL,THOMASVILLE PUBLIC LIBRARY,1401 MOSLEY DRIVE,THOMASVILLE,36784,CLARKE,4404,2496,52,-87.736905,31.9319
AL,MACON COUNTY - TUSKEGEE PUBLIC LIBRARY,302 SOUTH MAIN STREET,TUSKEGEE,36083,MACON,2860,2009,48,-85.689058,32.42189
AL,MOUNDVILLE PUBLIC LIBRARY,410 MARKET STREET,MOUNDVILLE,35474,HALE,1100,2080,52,-87.631279,32.99839
AL,UNIONTOWN PUBLIC LIBRARY,108 WATER STREET,UNIONTOWN,36786,PERRY,3834,2600,52,-87.523784,32.41158
AL,PRICHARD PUBLIC LIBRARY,300 LOVEJOY LOOP WEST,PRICHARD,36610,MOBILE,10000,3020,52,-88.083931,30.73224
AL,PRICHARD PUBLIC - MITCHELL BRANCH,4440 HIGHPOINT BLVD,EIGHT MILE,36613,MOBILE,1300,1060,52,-88.15987,30.7618
AL,WASHINGTON COUNTY PUBLIC - MCINTOSH BRANCH LIBRARY,803 RIVER ROAD,MCINTOSH,36553,WASHINGTON,240,1092,52,-88.016115,31.2727
AL,WASHINGTON COUNTY PUBLIC LIBRARY,14102 ST. STEPHENS AVE.,CHATOM,36518,WASHINGTON,15000,2288,52,-88.209143,31.4529
AL,WASHINGTON COUNTY BOOKMOBILE,14102 ST. STEPHENS AVE,CHATOM,36518,WASHINGTON,-3,-1,52,-88.243459,31.459753
AL,EVERGREEN - CONECUH COUNTY PUBLIC LIBRARY,119 CEMETERY AVENUE,EVERGREEN,36401,CONECUH,11432,2236,52,-86.954008,31.43397
AL,MOBILE PUBLIC LIBRARY - BEN MAY MAIN LIBRARY,701 GOVERNMENT STREET,MOBILE,36602,MOBILE,49258,3264,52,-88.050459,30.68722
AL,MOBILE PUBLIC - PARKWAY BRANCH,1924-B DAUPHIN ISLAND PARKWAY,MOBILE,36602,MOBILE,8820,2600,52,-88.088997,30.631244
AL,MOBILE PUBLIC - MOORER/SPRING HILL BRANCH,4 MCGREGOR AVENUE SOUTH,MOBILE,36633,MOBILE,11892,2600,52,-88.144446,30.69585
AL,MOBILE PUBLIC - TOULMINVILLE BRANCH,601 STANTON ROAD,MOBILE,36602,MOBILE,15395,2600,52,-88.096739,30.70871
AL,MOBILE PUBLIC - TILLMANS CORNER BRANCH,"5451 HALLS MILL ROAD, SUITE 10",MOBILE,36602,MOBILE,-3,-3,-3,-88.166417,30.59379
AL,MOBILE PUBLIC - SARALAND BRANCH LIBRARY,111 SARALAND LOOP,SARALAND,36571,MOBILE,7168,2400,52,-88.073865,30.82462
AL,MOBILE PUBLIC LIBRARY - BOOKMOBILE,700 GOVERNMENT STREET,MOBILE,36633,MOBILE,-3,400,52,-88.05047,30.687251
AL,MOBILE PUBLIC - WEST REGIONAL LIBRARY,5555 GRELOT ROAD,MOBILE,36602,MOBILE,49258,3100,52,-88.169748,30.66387
AL,MOBILE PUBLIC - THEODORE OAKS BRANCH,"5808 HIGHWAY 90 WEST, SUITE E",MOBILE,36602,MOBILE,3452,2300,52,-88.050801,30.68714
AL,MOBILE PUBLIC - TRINITY GARDENS COMMUNITY BRANCH LIBRARY,2668 BERKLEY AVENUE,MOBILE,36602,MOBILE,1647,570,40,-88.112032,30.733
AL,SEMMES BRANCH,9150 MOFFETT ROAD,MOBILE,36602,MOBILE,14050,3100,52,-88.258616,30.778851
AL,MONTGOMERY PUBLIC - JULIETTE HAMPTON MORGAN MEMORIAL LIBRARY,245 HIGH STREET,MONTGOMERY,36104,MONTGOMERY,52000,3566,52,-86.305395,32.37188
AL,MONTGOMERY PUBLIC - COLISEUM BOULEVARD BRANCH,840 COLISEUM BOULEVARD,MONTGOMERY,36108,MONTGOMERY,7600,2419,52,-86.259536,32.39997
AL,MONTGOMERY PUBLIC - GOVERNOR'S SQUARE BRANCH,2885-B EAST SOUTH BOULEVARD,MONTGOMERY,36116,MONTGOMERY,12500,2435,52,-86.248879,32.32742
AL,MONTGOMERY PUBLIC - PIKE ROAD BRANCH,9585 VAUGHN ROAD,PIKE ROAD,36064,MONTGOMERY,5700,2592,52,-86.092276,32.346
AL,MONTGOMERY PUBLIC - PINE LEVEL BRANCH,20 KOHN DRIVE,PINE LEVEL,36065,MONTGOMERY,970,1056,52,-86.058364,32.06796
AL,MONTGOMERY PUBLIC - PINTLALA BRANCH,255 FEDERAL ROAD,HOPE HULL,36043,MONTGOMERY,6700,2027,52,-86.371187,32.17637
AL,MONTGOMERY PUBLIC - RAMER BRANCH,5444 STATE HIGHWAY 94,RAMER,36069,MONTGOMERY,4500,2210,52,-86.218831,32.05212
AL,MONTGOMERY PUBLIC - ROSA PARKS AVENUE BRANCH,1276 ROSA PARKS AVENUE,MONTGOMERY,36108,MONTGOMERY,5228,2249,52,-86.316796,32.3596
AL,MONTGOMERY PUBLIC - E. L. LOWDER REGIONAL LIBRARY,3950 BELL ROAD,MONTGOMERY,36116,MONTGOMERY,9500,3086,52,-86.196377,32.325
